area_m2,lat,lon,price_usd
120.0,19.408904,-99.174556,119960.76470588235
74.0,19.444584,-99.174675,141176.4705882353
110.0,19.33247,-99.144753,60632.117647058825
80.0,19.339013,-99.182597,81312.94117647059
70.0,19.281423,-99.141801,60556.76470588235
85.0,19.350054,-99.123847,169411.76470588235
75.0,19.293424,-99.221828,110294.11764705883
80.0,19.454332,-99.200287,61568.58823529412
64.0,19.380747,-99.155304,179747.0588235294
95.0,19.4157753,-99.165401,342058.82352941175
80.0,19.383943,-99.173906,163212.82352941178
89.0,19.429263,-99.173446,270588.23529411765
70.0,19.48888,-99.179278,57380.0
60.0,19.391834,-99.188695,145265.76470588235
84.0,19.442152,-99.18603,59241.58823529412
60.0,19.359901,-99.189606,52411.76470588235
82.0,19.3427189674,-99.2225289345,197152.9411764706
60.0,19.373493,-99.189857,101451.0
80.0,19.485524,-99.210631,82941.17647058824
50.0,19.392025,-99.135302,57647.05882352941
70.0,19.416195,-99.157971,72078.4705882353
50.0,19.287188,-99.170525,76470.58823529411
90.0,19.36269,-99.150565,74117.64705882352
80.0,19.452015,-99.146021,41952.76470588235
116.0,19.2464696,-99.1013498,52313.529411764706
66.0,19.44821,-99.173939,64058.82352941176
130.0,19.437021,-99.2094141,335294.1176470588
75.0,19.426948,-99.106956,49022.17647058824
63.0,19.298168,-99.113106,48235.294117647056
85.0,19.309208,-99.171906,119823.5294117647
70.0,19.453691,-99.180039,58823.529411764706
145.0,23.634501,-102.552788,192072.88235294117
105.0,19.355921,-99.180214,345670.5882352941
90.0,19.364245,-99.302638,70588.23529411765
104.0,19.277282,-99.167204,111470.58823529411
115.0,19.400504,-99.156488,268235.29411764705
76.0,19.42196,-99.174559,108735.29411764706
68.0,23.634501,-102.552788,115558.82352941176
60.0,19.441879,-99.167819,35102.94117647059
65.0,19.339253,-99.182544,81176.4705882353
88.0,,,232941.17647058822
102.0,19.427607,-99.160835,197915.9411764706
70.0,19.333946,-99.237631,88247.05882352941
70.0,19.444569,-99.168699,40746.882352941175
120.0,19.367931,-99.170262,134117.64705882352
65.0,19.403155,-99.074139,36976.470588235294
60.0,,,38235.294117647056
89.0,19.501052,-99.093589,36101.17647058824
80.0,23.634501,-102.552788,341608.17647058825
62.0,19.39912,-99.141464,143475.0588235294
65.0,19.281996,-99.164753,28536.823529411766
60.0,19.348122,-99.125716,96980.0
90.0,19.451496,-99.153453,66078.41176470589
122.0,19.2990233,-99.0436467,96422.4705882353
60.0,19.445073,-99.189479,217647.0588235294
55.0,19.372684,-99.183678,158823.5294117647
90.0,19.377171,-99.188503,100588.23529411765
95.0,19.443178,-99.20237,116176.4705882353
111.0,19.418005,-99.146006,294117.64705882355
66.0,19.361468,-99.083751,30000.0
55.0,19.281164,-99.20237,25653.235294117647
120.0,19.367931,-99.170262,134705.88235294117
80.0,19.365917,-99.196977,44690.58823529412
115.0,19.380644,-99.179176,185882.35294117648
102.0,19.427607,-99.160835,197915.9411764706
120.0,19.399108,-99.181618,323529.4117647059
60.0,19.4306069,-99.0949899,166435.9411764706
80.0,23.634501,-102.552788,192233.17647058822
50.0,19.394525,-99.071784,37529.41176470588
70.0,19.386852,-99.194748,44117.64705882353
75.0,19.472481,-99.182374,60588.23529411765
70.0,19.393846,-99.18766,97411.76470588235
80.0,19.39867,-99.154329,118497.17647058824
55.0,19.44365,-99.141269,30900.0
50.0,19.490331,-99.207579,35647.0
63.0,19.298168,-99.113106,55882.35294117647
64.0,19.470215,-99.140075,52911.76470588235
96.0,19.389044,-99.179657,59411.76470588235
50.0,19.410307,-99.065399,49352.94117647059
94.0,19.400004,-99.16735,243294.11764705883
58.0,19.441234,-99.136622,69647.05882352941
81.0,19.457911,-99.144234,100000.0
85.0,19.380937,-99.179545,185882.35294117648
63.0,19.370853,-99.137552,188517.64705882352
91.0,19.3331432,-99.1103398,51470.58823529412
60.0,19.429437,-99.14346,52941.17647058824
86.0,19.400004,-99.16735,218235.29411764705
101.0,19.381729,-99.164986,227266.4705882353
120.0,19.356062,-99.191978,273058.82352941175
95.0,19.41498,-99.177444,170588.23529411765
90.0,19.37335,-99.174777,69803.88235294117
100.0,19.391074,-99.165737,232352.9411764706
63.0,19.370501,-99.139389,121082.35294117648
150.0,19.363542,-99.224084,51882.35294117647
52.0,,,23176.470588235294
120.0,19.365766,-99.263112,201176.4705882353
70.0,19.336195,-99.23692,100705.88235294117
65.0,19.365917,-99.196977,44705.882352941175
65.0,19.446829,-99.159454,182058.82352941178
80.0,19.3499358,-99.2906864,164705.88235294117
70.0,19.320091,-99.122211,57641.17647058824
65.0,19.472155,-99.161186,104411.76470588235
97.0,19.364891,-99.148384,147058.82352941178
60.0,19.3580697,-99.2740016,147058.82352941178
67.0,19.5226965,-99.1559565,27241.176470588234
65.0,19.486255,-99.214043,52352.94117647059
90.0,19.432657,-99.177444,205882.35294117648
80.0,19.378533,-99.187561,52411.76470588235
62.0,19.417186,-99.097597,47058.82352941176
90.0,19.42078,-99.167909,75843.11764705883
126.0,19.3918212288,-99.1599932313,169594.11764705883
70.0,19.458968,-99.152898,33452.705882352944
80.0,19.363542,-99.224084,52352.94117647059
60.0,19.403561,-99.156308,63882.35294117647
106.0,19.400249,-99.177444,276470.5882352941
56.0,19.352905,-99.196136,195911.76470588235
60.0,19.375412,-99.144234,120882.35294117648
56.0,19.450242,-99.194688,54764.705882352944
53.0,19.496639,-99.150459,41847.05882352941
94.0,19.3757192,-99.1717981,211764.70588235295
65.0,19.457982,-99.19269,61764.705882352944
70.0,19.402944,-99.199727,67282.35294117648
90.0,19.348122,-99.125716,91176.4705882353
100.0,19.347807,-99.216337,100823.5294117647
50.0,19.460786,-99.125137,47358.82352941176
58.0,19.370822,-99.105239,40058.82352941176
55.0,19.464025,-99.165779,55882.35294117647
79.0,,,169388.23529411765
96.0,19.341894,-99.224525,175241.17647058822
87.0,19.432657,-99.177444,259764.70588235295
135.0,19.369862,-99.268166,170588.23529411765
75.0,19.284672,-99.220367,110294.11764705883
85.0,19.363542,-99.224084,51882.35294117647
67.0,19.3653,-99.148217,71176.4705882353
62.0,19.291981,-99.041115,33529.41176470588
51.0,19.38828,-99.195529,50153.294117647056
80.0,19.387209,-99.222038,97058.82352941176
63.0,19.498399,-99.176524,52411.76470588235
60.0,19.44365,-99.141269,30900.0
148.0,19.424267,-99.169505,241176.4705882353
70.0,19.381386,-99.163546,82941.17647058824
90.0,19.382649,-99.143384,49324.82352941176
83.0,19.33923,-99.218987,164705.88235294117
96.0,19.41498,-99.177444,319117.64705882355
88.0,19.362511,-99.166374,200682.35294117648
75.0,19.435303,-99.133876,37058.82352941176
65.0,19.410215,-99.14595,49179.76470588235
120.0,19.405298,-99.164986,371411.76470588235
65.0,19.377369,-99.198052,71628.70588235294
58.0,19.3850289,-99.1944048,129411.76470588235
93.0,19.358585,-99.185753,251711.76470588235
64.0,19.398135,-99.137113,114705.88235294117
68.0,19.383948,-99.067884,28246.235294117647
71.0,19.2811700298,-99.187091589,39176.470588235294
70.0,19.400623,-99.14173,62352.94117647059
80.0,19.387245,-99.147388,164705.88235294117
68.0,19.387512,-99.175569,208823.5294117647
64.0,19.36986,-99.1389912,117058.82352941176
70.0,19.3366,-99.176275,92078.4705882353
90.0,19.39527,-99.068478,28451.0
65.0,19.346609,-99.072311,67647.05882352941
110.0,19.436771,-99.179332,370588.23529411765
75.0,19.377171,-99.188503,119294.11764705883
84.0,19.408949,-99.180214,266917.64705882355
61.0,19.364891,-99.148384,156894.11764705883
118.0,19.381729,-99.164986,284009.17647058825
140.0,19.3815906,-99.1653974,368235.29411764705
108.0,19.3407354,-99.210839,261764.70588235295
100.0,19.373136,-99.151223,98039.17647058824
138.0,19.418954,-99.175285,341176.4705882353
90.0,,,64705.882352941175
80.0,19.3499358,-99.2906864,182352.9411764706
105.0,19.387209,-99.222038,109294.11764705883
106.0,19.3935239,-99.1764674,364882.35294117645
90.0,19.504985,-99.208557,76435.17647058824
62.0,19.39365,-99.14769,75294.11764705883
71.0,19.379487,-99.162386,205882.35294117648
82.0,19.46202,-99.188347,137941.17647058822
70.0,19.365312,-99.199818,51176.470588235294
80.0,19.441809,-99.156423,67895.23529411765
111.0,19.3641982,-99.2042772,224788.23529411765
60.0,19.411112,-99.193066,69411.76470588235
85.0,19.428622,-99.14602,38235.294117647056
110.0,19.371342,-99.253616,201176.4705882353
107.0,19.39557,-99.132937,102058.82352941176
73.0,19.364891,-99.148384,150452.9411764706
65.0,19.474446,-99.088493,39787.05882352941
76.0,19.284672,-99.220367,104149.41176470589
65.0,19.485544,-99.21656,52352.94117647059
94.0,19.36418,-99.190162,276119.5294117647
90.0,19.313878,-99.094271,82529.41176470589
75.0,19.484532,-99.207027,85539.23529411765
114.0,19.376822,-99.174675,260941.17647058822
55.0,19.372684,-99.183678,158823.5294117647
50.0,19.475237,-99.210828,31588.235294117647
54.0,19.4211791,-99.1412912,73529.41176470589
111.0,19.361111,-99.194061,381705.8823529412
98.0,19.422564,-99.154225,111941.17647058824
50.0,19.308287,-99.146309,83470.58823529411
70.0,19.413523,-99.096141,31352.941176470587
70.0,19.448311,-99.157021,30000.0
80.0,19.421988,-99.168753,101568.64705882352
69.0,19.396213,-99.142238,47352.94117647059
68.0,19.454459,-99.129125,40058.82352941176
60.0,19.35282,-99.168727,36352.94117647059
90.0,19.375412,-99.144234,64458.82352941176
75.0,19.365467,-99.196621,29411.764705882353
65.0,19.3757,-99.196831,64705.882352941175
83.0,23.634501,-102.552788,72529.41176470589
65.0,19.377369,-99.198052,64705.882352941175
67.0,19.4702255,-99.1364305,144294.11764705883
90.0,19.362547,-99.231102,66453.29411764706
90.0,19.380951,-99.13662,68117.64705882352
65.0,19.3182548,-99.0844132,55176.470588235294
78.0,19.39365,-99.14769,95882.35294117648
65.0,19.436024,-99.15461,301294.1176470588
65.0,19.366901,-99.297272,121600.0
97.0,19.350054,-99.123847,169411.76470588235
150.0,19.395798,-99.167816,376470.5882352941
117.0,19.405298,-99.164986,164705.88235294117
60.0,19.485001,-99.144738,52941.17647058824
80.0,23.634501,-102.552788,192233.17647058822
59.0,19.4557379025,-99.2047137022,47058.82352941176
85.0,19.348122,-99.125716,96980.0
65.0,19.378481,-99.197672,64705.882352941175
85.0,19.368544,-99.163605,214705.88235294117
130.0,19.494455,-99.127874,135000.0
85.0,19.400785,-99.147419,59111.76470588235
90.0,19.368544,-99.163605,132156.88235294117
85.0,19.398671,-99.134129,87058.82352941176
140.0,19.337753,-99.030333,64705.882352941175
65.0,19.400731,-99.125466,76000.0
60.0,19.51119,-99.19437,33854.05882352941
75.0,19.393385,-99.21247,88235.29411764706
70.0,19.410215,-99.14595,65505.882352941175
67.0,19.395835,-99.135191,86470.58823529411
54.0,23.634501,-102.552788,323529.4117647059
100.0,19.400007,-99.147221,80676.4705882353
86.0,19.396705,-99.181902,86564.70588235294
63.0,19.371249,-99.140513,111141.17647058824
80.0,,,66453.29411764706
85.0,,,214705.88235294117
64.0,19.445186,-99.135618,52352.94117647059
70.0,19.466385,-99.160928,62352.94117647059
95.0,19.314143,-99.134709,100470.58823529411
60.0,19.401128,-99.171551,117647.05882352941
64.0,19.436024,-99.15461,264705.8823529412
115.0,19.3668017,-99.1724994,270588.23529411765
70.0,19.466822,-99.157379,94117.64705882352
65.0,19.409748,-99.13548,88235.29411764706
85.0,19.368544,-99.163605,214705.88235294117
97.0,19.400249,-99.177444,220588.23529411765
110.0,,,288264.70588235295
51.0,,,30088.235294117647
65.0,19.384467,-99.135872,109411.76470588235
80.0,19.41947,-99.100507,65882.35294117648
117.0,19.3916143,-99.1854946,270588.23529411765
60.0,19.449518,-99.13769,43725.470588235294
65.0,19.287428,-99.122283,73529.41176470589
64.0,19.410307,-99.065399,100000.0
65.0,19.413992,-99.138695,94488.0
50.0,19.317698,-99.061256,50000.0
72.0,19.3720882,-99.1814146,251176.4705882353
71.0,19.364891,-99.148384,173588.23529411765
97.0,19.400249,-99.177444,220588.23529411765
68.0,19.41498,-99.177444,341352.9411764706
70.0,19.39365,-99.14769,138235.29411764705
121.0,19.2990233,-99.0436467,88813.64705882352
70.0,19.302569,-99.167059,85882.35294117648
67.0,19.446829,-99.159454,135988.23529411765
76.0,19.446829,-99.159454,135405.88235294117
95.0,,,248235.29411764705
106.0,19.458391,-99.18571,54705.882352941175
90.0,19.313878,-99.094271,82529.41176470589
108.0,19.390031,-99.174182,234117.64705882352
70.0,19.4195256,-99.162549,292647.0588235294
102.0,19.330258,-99.248987,229411.76470588235
83.0,19.305561,-99.171219,187529.41176470587
66.0,19.305561,-99.171219,62352.94117647059
76.0,19.441821,-99.156452,58235.294117647056
70.0,19.417363,-99.068463,58823.529411764706
50.0,19.404661,-99.133858,88235.29411764706
60.0,19.396502,-99.128797,44600.0
71.0,19.335419,-99.119331,56817.64705882353
110.0,,,100588.23529411765
60.0,19.482603,-99.194748,88235.29411764706
65.0,19.329109,-99.127632,88235.29411764706
85.0,19.384371,-99.135965,74882.35294117648
117.0,19.417364,-99.159454,342058.82352941175
70.0,19.466659,-99.188824,39490.17647058824
145.0,19.3414129,-99.2290163,273529.4117647059
80.0,19.279682,-99.208766,63823.529411764706
70.0,19.412142,-99.146127,50000.0
65.0,19.493185,-99.205755,38882.35294117647
88.0,19.3427258513,-99.1475611925,244117.64705882352
85.0,19.501543,-99.206177,76435.17647058824
80.0,19.393865,-99.166391,135294.11764705883
59.0,19.368281,-99.293229,66470.58823529411
92.0,19.394358,-99.177444,170588.23529411765
68.0,,,203000.0
75.0,19.446253,-99.157519,35882.35294117647
114.0,19.394073,-99.153915,285294.1176470588
60.0,19.444888,-99.171777,79411.76470588235
90.0,19.365766,-99.263112,201176.4705882353
76.0,19.365088,-99.148127,71176.4705882353
76.0,,,58823.529411764706
85.0,19.3649554,-99.1923622,154117.64705882352
105.0,19.355921,-99.180214,345670.5882352941
122.0,19.400959,-99.162199,285294.1176470588
105.0,19.355921,-99.180214,345670.5882352941
63.0,19.417923,-99.148384,86135.29411764706
133.0,19.3973062792,-99.1587439924,341176.4705882353
55.0,19.372684,-99.183678,158823.5294117647
91.0,19.317741,-99.119331,73015.29411764706
90.0,19.341081,-99.207597,191176.4705882353
56.0,19.506314,-99.158182,64705.882352941175
73.0,19.4301322,-99.1691413,234705.88235294117
82.0,,,123529.41176470589
70.0,19.410215,-99.14595,49179.76470588235
85.0,19.397523,-99.161493,136078.41176470587
85.0,19.375733,-99.139518,74882.35294117648
70.0,19.396747,-99.179258,99803.94117647059
60.0,19.412142,-99.146127,50000.0
65.0,19.36269,-99.150565,74117.64705882352
53.0,19.3615,-99.098587,32352.941176470587
81.0,19.3626963,-99.1235565,56529.41176470588
80.0,19.365865,-99.148341,107404.23529411765
50.0,19.454082,-99.125206,70588.23529411765
70.0,19.427754,-99.171109,88823.5294117647
65.0,19.474655,-99.189277,44705.882352941175
63.0,23.634501,-102.552788,43861.882352941175
55.0,19.376802,-99.116562,51529.41176470588
61.0,19.428622,-99.14602,59235.294117647056
62.0,19.456145,-99.201167,61058.82352941176
84.0,19.287598,-99.14769,172841.35294117648
68.0,19.453691,-99.180039,58823.529411764706
60.0,19.396247,-99.190282,64117.64705882353
80.0,19.395097,-99.150424,59350.117647058825
60.0,19.430766,-99.191251,252941.17647058822
85.0,19.4431776,-99.2023662,305882.35294117645
80.0,19.375972,-99.159974,227647.0588235294
135.0,19.387451,-99.175462,352352.9411764706
70.0,19.305481,-99.126693,52941.17647058824
150.0,19.4351765,-99.2004541,54352.94117647059
68.0,19.452503,-99.120018,50529.41176470588
65.0,19.309208,-99.171906,43705.882352941175
90.0,19.368823,-99.224603,61803.882352941175
50.0,19.454082,-99.125206,70588.23529411765
91.0,19.339774,-99.17324,73529.41176470589
75.0,19.410501,-99.119954,49058.82352941176
70.0,19.402944,-99.199727,67023.5294117647
62.0,19.4306069,-99.0949899,131418.9411764706
64.0,19.371342,-99.253616,159117.64705882352
70.0,19.370272,-99.149127,44705.882352941175
80.0,19.390271,-99.151588,99215.64705882352
102.0,19.3305615,-99.2483904,205941.70588235295
91.0,19.3867842,-99.1771664,295535.76470588235
70.0,19.414261,-99.104118,49705.882352941175
50.0,19.414969,-99.13917,52352.94117647059
92.0,19.3649315,-99.2202321,63887.64705882353
75.0,19.370272,-99.149127,58823.529411764706
80.0,19.309824,-99.045654,47841.17647058824
80.0,19.3499358,-99.2906864,164705.88235294117
87.0,19.3866295,-99.1749358,299270.5882352941
78.0,19.437285,-99.174303,118996.4705882353
96.0,19.389044,-99.179657,59411.76470588235
80.0,19.498877,-99.207909,44183.529411764706
62.0,,,104403.70588235294
60.0,19.33427,-99.083374,57647.05882352941
99.0,19.318989,-99.094437,176470.58823529413
53.0,19.440935,-99.188522,211764.70588235295
80.0,19.366632,-99.1979,44774.82352941176
50.0,19.312223,-99.105454,22941.176470588234
80.0,19.446915,-99.128639,40347.529411764706
89.0,19.41498,-99.177444,247058.82352941178
69.0,19.472155,-99.161186,104117.64705882352
111.0,19.361111,-99.194061,381705.8823529412
58.0,19.365917,-99.196977,44690.58823529412
50.0,19.445553,-99.097057,56869.470588235294
50.0,19.4192243949,-99.101099968,46470.58823529412
82.0,,,282352.9411764706
60.0,19.524143,-99.160149,35294.117647058825
66.0,19.497521,-99.203979,60588.23529411765
68.0,19.397983,-99.146696,93529.41176470589
81.0,19.2947596,-99.1663731,64705.882352941175
70.0,19.370272,-99.149127,41534.705882352944
113.0,19.367065,-99.172099,144745.0588235294
150.0,19.48527,-99.200287,123529.41176470589
98.0,19.3777,-99.124021,152352.9411764706
60.0,19.493185,-99.205755,38882.35294117647
84.0,19.391819,-99.188639,80000.0
76.0,19.445743,-99.174986,42528.58823529412
65.0,19.463957,-99.119607,29325.29411764706
110.0,19.412635,-99.171928,238235.29411764705
75.0,19.375626,-99.15461,123176.4705882353
70.0,19.3984396984,-99.1601085663,216470.58823529413
80.0,19.427754,-99.171109,88235.29411764706
75.0,19.306198,-99.235825,38352.94117647059
150.0,19.455666,-99.188522,235294.11764705883
80.0,19.453564,-99.133092,43338.58823529412
80.0,19.368808,-99.112954,123529.41176470589
64.0,19.410307,-99.065399,100000.0
50.0,19.456747,-99.189193,41725.470588235294
80.0,19.543029,-99.125098,80823.5294117647
96.0,19.341894,-99.224525,175241.17647058822
64.0,19.351371,-99.161529,39647.05882352941
65.0,19.387651,-99.142257,64411.76470588235
60.0,19.273713,-99.120741,78730.76470588235
140.0,19.384037,-99.140704,261176.4705882353
96.0,19.3601989,-99.2994978,170588.23529411765
56.0,19.342083,-99.0532159,27747.529411764706
80.0,19.398514,-99.130366,50720.705882352944
68.0,19.3733676,-99.1337252,149189.0588235294
56.0,,,24299.0
70.0,19.365156,-99.160811,97058.82352941176
125.0,19.335116,-99.223332,191764.70588235295
90.0,19.465454,-99.162665,84155.05882352941
60.0,19.453854,-99.193979,40023.529411764706
69.0,19.2990233,-99.0436467,61350.35294117647
67.0,19.428152,-99.106194,88235.29411764706
60.0,19.396705,-99.181902,86564.70588235294
80.0,19.445744,-99.174986,42528.58823529412
50.0,19.418198,-99.144746,38431.35294117647
110.0,19.396593,-99.133163,87058.82352941176
75.0,19.381729,-99.164986,111764.70588235294
80.0,19.328705,-99.124996,42745.117647058825
98.0,19.394358,-99.177444,298547.0588235294
73.0,19.390434,-99.019779,73529.41176470589
50.0,19.400379,-99.131088,73529.41176470589
56.0,19.361276,-99.007324,28793.823529411766
126.0,19.4482164,-99.1589625,199411.76470588235
80.0,19.41498,-99.177444,325588.23529411765
97.0,19.271467,-99.146309,140941.17647058822
86.0,19.380937,-99.179545,220058.82352941178
70.0,19.403155,-99.074139,36976.470588235294
64.0,19.375412,-99.144234,140493.11764705883
118.0,19.314831,-99.140445,229411.76470588235
55.0,19.449277,-99.174463,42528.58823529412
110.0,19.40571,-99.176403,375406.0
70.0,,,94117.64705882352
76.0,19.442792,-99.191379,64705.882352941175
87.0,19.394358,-99.177444,299270.5882352941
133.0,19.445032,-99.140207,66348.23529411765
60.0,19.386852,-99.194748,73529.41176470589
76.0,19.428554,-99.140051,43470.58823529412
86.0,19.436024,-99.15461,270588.23529411765
74.0,19.405298,-99.164986,251764.70588235295
130.0,19.324216,-99.216411,288823.5294117647
88.0,,,370117.64705882355
65.0,19.398167,-99.109248,78823.5294117647
137.0,19.275206,-99.218292,364705.8823529412
95.0,19.432657,-99.177444,241176.4705882353
120.0,19.384533,-99.183172,211764.70588235295
65.0,19.491447,-99.180214,32867.41176470588
120.0,19.301781,-99.20237,294117.64705882355
75.0,19.418573,-99.145958,55294.117647058825
66.0,23.634501,-102.552788,54240.94117647059
64.0,19.3638234,-99.1444714,140882.35294117648
131.0,19.4856387,-99.1083012,271129.70588235295
60.0,19.485524,-99.210631,88135.05882352941
80.0,19.3499358,-99.2906864,182352.9411764706
110.0,19.282895,-99.166933,34419.17647058824
65.0,19.425063,-99.141693,33294.117647058825
65.0,19.474655,-99.189277,27223.0
101.0,19.357464,-99.207909,182352.9411764706
96.0,19.417364,-99.159454,188235.29411764705
75.0,19.391506,-99.160102,126352.94117647059
70.0,19.368628,-99.070683,50745.05882352941
102.0,19.479366,-99.185756,81159.5294117647
70.0,19.51119,-99.19437,33854.05882352941
70.0,,,51176.470588235294
72.0,19.363524,-99.247303,41117.64705882353
55.0,,,70000.0
104.0,19.302422,-99.230829,116000.0
100.0,19.3605334,-99.2267067,184705.88235294117
55.0,19.39801,-99.115035,89229.17647058824
70.0,19.386821,-99.164805,174960.41176470587
116.0,19.39942,-99.141673,68805.35294117648
75.0,19.385989,-99.186285,88676.4705882353
52.0,19.402751,-99.098584,81764.70588235294
65.0,,,99294.11764705883
80.0,,,43664.529411764706
79.0,19.321514,-99.13902,188235.29411764705
74.0,19.394073,-99.153915,188517.64705882352
143.0,,,317647.0588235294
70.0,19.306092,-99.113431,61673.529411764706
65.0,19.445816,-99.170462,80738.23529411765
83.0,19.36476,-99.163522,232352.9411764706
67.0,19.3649962,-99.2415231,112235.29411764706
80.0,19.468153,-99.189217,135294.11764705883
57.0,19.4306069,-99.0949899,158850.70588235295
64.0,19.478815,-99.196831,85294.11764705883
61.0,,,175158.82352941178
140.0,19.3382158862,-99.182574749,197058.82352941178
70.0,19.387651,-99.142257,44117.64705882353
67.0,,,129411.76470588235
62.0,19.318989,-99.094437,81176.4705882353
120.0,19.384533,-99.183172,211764.70588235295
80.0,19.367025,-99.170349,185294.11764705883
75.0,19.479447,-99.157515,141176.4705882353
71.0,19.417364,-99.159454,263529.4117647059
80.0,19.372724,-99.137094,44529.41176470588
72.0,19.43672,-99.138969,69411.76470588235
75.0,19.307951,-99.134178,129889.41176470589
98.0,19.394358,-99.177444,298529.4117647059
60.0,19.2990233,-99.0436467,60461.58823529412
85.0,19.425295,-99.225453,347882.35294117645
58.0,19.438456,-99.150497,35294.117647058825
90.0,19.400919,-99.147494,85294.11764705883
75.0,19.455936,-99.21299,70588.23529411765
60.0,19.493973,-99.130394,118058.82352941176
92.0,19.3174567525,-99.1231891772,58584.705882352944
80.0,19.29744,-99.145971,65862.11764705883
86.0,19.417364,-99.159454,205882.35294117648
55.0,19.392349,-99.07093,69114.41176470589
101.0,19.394073,-99.153915,70610.58823529411
98.0,19.380937,-99.179545,185882.35294117648
100.0,19.2812915544,-99.2034316063,111764.70588235294
60.0,19.3921846,-99.1353572,58235.294117647056
62.0,19.364891,-99.148384,94117.64705882352
150.0,19.382986,-99.241837,201176.4705882353
90.0,19.314216,-99.135841,107411.76470588235
65.0,19.439253,-99.163605,155882.35294117648
90.0,19.341176,-99.217558,93960.76470588235
57.0,19.366738,-99.14554,71411.76470588235
130.0,19.324216,-99.216411,288823.5294117647
60.0,19.364257,-99.161918,79470.58823529411
80.0,19.377404,-99.193301,102058.82352941176
75.0,19.428324,-99.176337,195642.9411764706
75.0,19.348122,-99.125716,96980.05882352941
60.0,19.482603,-99.194748,88235.29411764706
70.0,19.306202,-99.235727,41294.117647058825
75.0,19.336195,-99.23692,83647.05882352941
148.0,19.3679526,-99.2983107,255905.88235294117
60.0,19.417923,-99.148384,55294.117647058825
90.0,19.380644,-99.179176,176470.58823529413
100.0,19.367424,-99.185753,176470.58823529413
60.0,,,109411.76470588235
63.0,19.394358,-99.177444,187705.88235294117
60.0,19.440935,-99.188522,247058.82352941178
80.0,19.376089,-99.186225,76000.0
90.0,19.384664,-99.140542,69882.35294117648
65.0,19.3923495,-99.0709315,41176.470588235294
90.0,19.395268,-99.175265,177450.70588235295
135.0,19.396018,-99.147826,205421.0
80.0,19.416881,-99.109781,87941.17647058824
75.0,19.410966,-99.147629,41701.94117647059
59.0,19.523798,-99.155941,40470.58823529412
65.0,19.409748,-99.13548,88235.29411764706
102.0,19.372684,-99.183678,229411.76470588235
60.0,19.396705,-99.181902,86564.70588235294
134.0,19.3378258,-99.2085478,250588.23529411765
50.0,19.287188,-99.170525,76470.58823529411
135.0,19.382986,-99.241837,305882.35294117645
67.0,19.3653,-99.148217,71176.4705882353
115.0,19.359983,-99.158066,236764.70588235295
129.0,19.403193,-99.157761,147058.82352941178
70.0,19.399226,-99.134352,37395.76470588235
65.0,19.399461,-99.175182,56882.35294117647
100.0,19.39365,-99.14769,183176.4705882353
65.0,19.414713,-99.149175,44000.0
143.0,19.430132,-99.169144,35294.117647058825
70.0,19.377369,-99.198052,71628.64705882352
80.0,19.3108788,-99.1386972,123529.41176470589
105.0,19.408904,-99.174556,119960.76470588235
100.0,19.393568,-99.186143,97411.76470588235
85.0,19.433846,-99.190497,145176.4705882353
60.0,19.398671,-99.134129,57025.705882352944
65.0,19.386852,-99.194748,116470.58823529411
70.0,19.385989,-99.186285,88676.4705882353
60.0,19.242355,-99.097161,36000.0
60.0,19.264168,-99.119228,46164.705882352944
50.0,19.384117,-99.205132,45317.64705882353
65.0,19.452503,-99.120018,79411.76470588235
90.0,19.3257242,-99.2170325,170588.23529411765
150.0,19.2775156,-99.1645304,205882.35294117648
82.0,19.440569,-99.177506,56231.41176470588
106.0,19.372334,-99.190598,217647.0588235294
70.0,19.470359,-99.183001,69411.76470588235
90.0,19.37487,-99.187989,103912.94117647059
85.0,19.432657,-99.177444,188235.29411764705
60.0,19.428767,-99.1459,63292.82352941176
98.0,19.39912,-99.141464,170588.23529411765
65.0,19.452689,-99.117987,40494.0
85.0,19.437841,-99.220367,68235.29411764706
60.0,19.397901,-99.16603,75098.05882352941
55.0,19.454183,-99.153562,97077.5294117647
70.0,19.39617,-99.13791,51764.705882352944
69.0,19.473486,-99.185753,155263.5294117647
70.0,19.3794059,-99.1591446,220664.70588235295
86.0,,,205882.35294117648
55.0,,,120588.23529411765
63.0,19.444723,-99.186447,82352.94117647059
90.0,23.634501,-102.552788,85882.35294117648
67.0,19.446829,-99.159454,135988.23529411765
68.0,19.375617,-99.137054,123529.41176470589
56.0,,,27571.529411764706
137.0,19.402234,-99.152296,182352.9411764706
50.0,19.386852,-99.194748,50000.0
65.0,19.472155,-99.161186,104411.76470588235
95.0,19.436607,-99.159948,68235.29411764706
100.0,19.395126,-99.168455,100470.58823529411
148.0,19.382944,-99.180028,355294.1176470588
85.0,19.445816,-99.170462,67035.29411764706
60.0,19.446313,-99.14006,23823.529411764706
140.0,19.433846,-99.1905,145176.4705882353
136.0,,,286764.70588235295
143.0,19.417661,-99.177753,390000.0
102.0,19.479338,-99.185763,81159.5294117647
103.0,19.38499,-99.227853,56862.705882352944
65.0,19.456941,-99.156312,28823.529411764706
110.0,19.41498,-99.177444,247058.82352941178
66.0,19.348144,-99.187502,113725.4705882353
145.0,,,361764.70588235295
105.0,19.423682,-99.163511,169411.76470588235
70.0,19.474706,-99.18843,37058.82352941176
103.0,19.38499,-99.227853,56862.705882352944
74.0,,,193764.70588235295
